dataType,text,label
crime,"THEFT OF PROP <$2,500 2+PREV CONV (NOT SHOPLIFT) PC31.03 (e4D)",2
crime,"THEFT OF PROP <$2,500 2+PREV CONV (SHOPLFT-NOT EMP) PC31.03(e4D)",2
crime,"THEFT OF PROP (ATT) <$1,500 2+ PREV CONV (NOT EMP)",2
crime,"THEFT OF PROP (ATT) <$2,500 2+CONV ENH (NOT EMP) PC31.03(f)",2
crime,"THEFT OF PROP (ATT) <$2,500 2+ PREV CONV (NOT EMP)",2
crime,"THEFT OF PROP (ATT) <$2,500 2+PREV CONV (NOT EMP) PC31.03 (e4D)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $1,500 BUT <$20K (BY EMP",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $1,500 BUT <$20K (NOT EMP",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $2,500 <$30K (EMP) PC31.03(e4A)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $2,500 <$30K ENH (EMP) PC31.03(f)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $2,500 <$30K ENH (NOT EMP) PC31.03(f)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $2,500 <$30K (NOT EMP) PC31.03(e4A)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $2,500 BUT <$30K (BY EMP",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $2,500 BUT <$30K (NOT EMP",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $500 BUT <$1,500 (BY EMP)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $500 BUT <$1,500 (NOT EMP)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $750 <$2,500 ENH (NOT EMP) PC31.03(f)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $750 <$2,500 (NOT EMP) PC31.03 (e3)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $750 BUT <$2,500 (BY EMP)",2
crime,"THEFT OF PROP (ATT) > OR EQUAL $750 BUT <$2,500 (NOT EMP)",2
crime,"THEFT OF PROP (AUTO ACC) <$2,500 2+ PREV CONV (NOT EMP)(P.C. 31.03 E4D)",2
crime,"THEFT OF PROP (AUTO ACC) <$2,500 2+ PREV CONV (NOT EMP) PC31.03 (e4D)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $1,500 BUT <$20K(BY EMP",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $1,500 BUT<$20K (NOT EMP",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $2,500 <$30K(EMP) PC31.03(e4A)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $2,500 <$30K ENH (NOT EMP) PC31.03(f)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $2,500 <$30K (NOT EMP) PC31.03(e4A)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $2,500 BUT <$30K(BY EMP",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $2,500 BUT<$30K (NOT EMP",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $500 BUT <$1,500-(BY EMP",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $500 BUT <$1,500 (NOT EMP",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 <$2,500 (EMP) PC31.03(e3)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 <$2,500 ENH (EMP) PC31.03(f)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 <$2,500 ENH (NOT EMP) PC 31.03(f)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 <$2,500 (NOT EMP) PC31.03 (e3)",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 BUT <$2,500-(BY EMP",2
crime,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 BUT <$2,500 (NOT EMP",2
crime,"THEFT OF PROP > OR EQUAL $1,500 BUT <$20K (BY EMPLOYEE)",2
crime,"THEFT OF PROP > OR EQUAL $1,500 BUT <$20K- NOT SHOPLIFT",2
crime,"THEFT OF PROP > OR EQUAL $1,500 BUT <$20K -SHOPLIFT(NOT EMP",2
crime,"THEFT OF PROP > OR EQUAL $2,500 <$30K (EMPLOYEE) PC31.03(e4A)",2
crime,"THEFT OF PROP > OR EQUAL $2,500 <$30K ENH (EMPLOYEE) PC31.03(f)",2
crime,"THEFT OF PROP > OR EQUAL $2,500 <$30K ENH (NOT SHOPLIFT) PC31.03(f)",2
crime,"THEFT OF PROP > OR EQUAL $2,500 <$30K (NOT SHOPLIFT) PC31.03(e4A)",2
crime,"THEFT OF PROP > OR EQUAL $2,500 <$30K (SHOPLIFT-NOT EMP) PC31.03 (e4A)",2
crime,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K (BY EMPLOYEE)",2
crime,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K- NOT SHOPLIFT",2
crime,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K -SHOPLIFT(NOT EMP",2
crime,"THEFT OF PROP > OR EQUAL $500 BUT <$1,500 (BY EMPLOYEE)",2
crime,"THEFT OF PROP > OR EQUAL $500 BUT <$1,500 (NOT SHOPLIFT)",2
crime,"THEFT OF PROP > OR EQUAL $500 BUT <$1,500 -SHOPLIFT (NOT EMP",2
crime,"THEFT OF PROP > OR EQUAL $750 <$2,500 (EMPLOYEE) PC 31.03(e3)",2
crime,"THEFT OF PROP > OR EQUAL $750 <$2,500 ENH (EMPLOYEE) PC31.03(f)",2
crime,"THEFT OF PROP > OR EQUAL $750 <$2,500 ENH (NOT SHOPLIFT) PC31.03(f)",2
crime,"THEFT OF PROP > OR EQUAL $750 <$2,500 ENH (SHOPLIFT-NOT EMP) PC31.03(f)",2
crime,"THEFT OF PROP > OR EQUAL $750 <$2,500 (NOT SHOPLIFT) PC31.03(e3)",2
crime,"THEFT OF PROP > OR EQUAL $750 <$2,500 (SHOPLIFT-NOT EMP) PC31.03(e3)",2
crime,"THEFT OF PROP > OR EQUAL $750 BUT <$2,500 (BY EMPLOYEE)",2
crime,"THEFT OF PROP > OR EQUAL $750 BUT <$2,500 (NOT SHOPLIFT)",2
crime,"THEFT OF PROP > OR EQUAL $750 BUT <$2,500 -SHOPLIFT (NOT EMP",2
crime,"THEFT OF SERVICE (ATT) > OR EQUAL $1,500 BUT <$20K",2
crime,"THEFT OF SERVICE (ATT) > OR EQUAL $500 BUT <$1,500",2
crime,"THEFT OF SERVICE > OR EQUAL $1,500 BUT <$20K",2
crime,"THEFT OF SERVICE > OR EQUAL $2,500 <$30K PC31.04(e4)",2
crime,"THEFT OF SERVICE > OR EQUAL $2,500 BUT <$30K",2
crime,"THEFT OF SERVICE > OR EQUAL $500 BUT <$1,500",2
crime,"THEFT OF SERVICE > OR EQUAL $750 <$2,500 PC31.04(e3)",2
crime,"THEFT OF SERVICE > OR EQUAL $750 BUT <$2,500",2
crime,"THEFT ORG RETAIL -(BY EMP) >$1500<$20,000",2
crime,"THEFT ORG RETAIL -(BY EMP) >$2500<$30,000",2
crime,"THEFT ORG RETAIL - (BY EMP) > OR EQUAL $150,000<$300,000",2
crime,"THEFT ORG RETAIL - (BY EMP) > OR EQUAL $20,000<$100,000",2
crime,"THEFT ORG RETAIL - (BY EMP) > OR EQUAL $30,000<$150,000",2
crime,"THEFT ORG RETAIL -(NOT EMP)> $1500<$20,000",2
crime,"THEFT ORG RETAIL > OR EQUAL $2,500 <$30K (EMP) PC31.16 (c4)",2
crime,"THEFT TELECOM SER > OR EQUAL $500 BUT <$1,500",2
crime,"FALSE STATEMENT FOR PROPERTY/CREDIT> $2,500 < $30K PC32.32(c4)",3
crime,"FALSE STATEMENT FOR PROPERTY/CREDIT > $750 < $2,500 PC32.32(c3)",3
crime,"FRAUD DEL CS/PRESCRIPTION SCH III,IV,V",3
crime,"FRAUD DELIVERS PRESCRIPTION FORMS SCHEDULE LLL,LV,V",3
crime,"FRAUD POSS CS/PRESCRIPTION SCH I, II",3
crime,"FRAUD POSS CS/PRESCRIPTION SCH III, IV",3
crime,"INSURANCE FRAUD > OR EQUAL $2,500<$30K",3
crime,ISSUANCE OF BAD CHECK,3
crime,"MISAPP FIDUC/FINAN PROP > OR EQUAL $1,500<$20K",3
crime,"MISAPP FIDUC/FINAN PROP > OR EQUAL $2,500<$30K",3
crime,"MISAPP FIDUC/FINAN PROP > OR EQUAL $750<$2,500",3
crime,"MISAPP FIDUC/FINAN PROP > OR EQUAL $750 < 2,500",3
crime,"SECURE EXECUTION DOC BY DECEPTION > OR EQUAL TO $1,500 BUT <$20K",3
crime,"SECURE EXECUTION DOC DECEPTION > OR EQUAL TO $2,500 BUT <$30K PC32.46(b)(4)",3
crime,"SECURE EXECUTION DOC DECEPTION > OR EQUAL TO $750 BUT <$2,500",3
crime,"TRADEMARK COUNTERFEITING > OR EQUAL TO $1,500 BUT < $20K",3
crime,"TRADEMARK COUNTERFEITING > OR EQUAL TO $2,500 < $30K PC32.23 (e4)",3
crime,"DELIVERY MARIJUANA >50LBS< OR EQUAL 2,000LBS",4
crime,EXHIBITION OF FIREARMS (SCHOOL),4
crime,"MAN DEL CONT SUB PEN GRP 1A > OR EQUAL 80<4,000AU",4
crime,MAN DEL CONT SUB PEN GRP 1-B <1G,4
crime,MAN DEL CONT SUB PEN GRP 1-B > OR EQUALS 1G<4G,4
crime,POSS CONT SUB PEN GRP 1/1-B <1G,4
crime,"POSS CONT SUB PEN GRP 1A > OR EQUAL 4000<8,000AU",4
crime,"POSS CONT SUB PEN GRP 1A > OR EQUAL 80<4,000AU",4
crime,"POSS CONT SUB PEN GRP 2-A > 2,000 LBS",4
crime,"POSS MARIJUANA >2,000LBS",4
crime,"POSS MARIJUANA >50LBS< OR EQUAL 2,000LBS",4
crime,"FAIL TO ALLOW ENTRY, INSPECTION (REPAIR SHOP, TOW YARD, DEALERSHIP",5
crime,INTERFERENCE W/ INVESTIGATION,5
crime,"TAMPER W/GOVT REC-INS DOC (A)(1,3,4,6)",5
crime,"TAMPER W/GOVT REC-INS DOC (A)(2,5)",5
