dataType,text,label
crime,Migrated Report - Vandalism/Destruction of Property,1
crime,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,1
crime,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,1
crime,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,1
crime,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,1
crime,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,1
crime,M/V ACCIDENT - OTHER,1
crime,M/V ACCIDENT - OTHER CITY VEHICLE,1
crime,M/V ACCIDENT - PERSONAL INJURY,1
crime,M/V ACCIDENT - POLICE VEHICLE,1
crime,M/V ACCIDENT - PROPERTY DAMAGE,1
crime,M/V - LEAVING SCENE - PERSONAL INJURY,1
crime,M/V - LEAVING SCENE - PROPERTY DAMAGE,1
crime,M/V PLATES - LOST,1
crime,PROPERTY - ACCIDENTAL DAMAGE,1
crime,PROPERTY - CONCEALING LEASED,1
crime,PROPERTY - FOUND,1
crime,PROPERTY - LOST,1
crime,PROPERTY - LOST/ MISSING,1
crime,PROPERTY - LOST THEN LOCATED,1
crime,PROPERTY - MISSING,1
crime,PROPERTY - RECEIVING STOLEN,1
crime,PROPERTY - STOLEN THEN RECOVERED,1
crime,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,1
crime,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),1
crime,RECOVERED STOLEN PLATE,1
crime,TOWED MOTOR VEHICLE,1
crime,VANDALISM,1
crime,AUTO THEFT,2
crime,AUTO THEFT - LEASED/RENTED VEHICLE,2
crime,AUTO THEFT LEASE/RENT VEHICLE,2
crime,AUTO THEFT - MOTORCYCLE / SCOOTER,2
crime,AUTO THEFT OTHER,2
crime,AUTO THEFT - OUTSIDE - RECOVERED IN BOSTON,2
crime,AUTO THEFT - RECOVERED IN BY POLICE,2
crime,EVADING FARE,2
crime,LARCENY ALL OTHERS,2
crime,LARCENY BICYCLE $200 & OVER,2
crime,LARCENY IN A BUILDING $200 & OVER,2
crime,LARCENY IN A BUILDING $50 TO $199,2
crime,LARCENY IN A BUILDING UNDER $50,2
crime,LARCENY NON-ACCESSORY FROM VEH. $200 & OVER,2
crime,LARCENY NON-ACCESSORY FROM VEH. $50 TO $199,2
crime,LARCENY NON-ACCESSORY FROM VEH. UNDER $50,2
crime,LARCENY OTHER $200 & OVER,2
crime,LARCENY OTHER $50 TO $199,2
crime,LARCENY OTHER UNDER $50,2
crime,LARCENY PICK-POCKET,2
crime,LARCENY PURSE SNATCH - NO FORCE,2
crime,LARCENY PURSE SNATCH - NO FORCE ,2
crime,LARCENY SHOPLIFTING,2
crime,LARCENY SHOPLIFTING $200 & OVER,2
crime,LARCENY SHOPLIFTING $50 TO $199,2
crime,LARCENY SHOPLIFTING UNDER $50,2
crime,LARCENY THEFT FROM BUILDING,2
crime,LARCENY THEFT FROM COIN-OP MACHINE,2
crime,LARCENY THEFT FROM MV - NON-ACCESSORY,2
crime,LARCENY THEFT OF BICYCLE,2
crime,LARCENY THEFT OF MV PARTS & ACCESSORIES,2
crime,Migrated Report - Auto Theft,2
crime,Migrated Report - Larceny From MV,2
crime,Migrated Report - Other Larceny,2
crime,Migrated Report - Robbery,2
crime,Migrated Report - Stolen Property,2
crime,ROBBERY,2
crime,ROBBERY ATTEMPT - KNIFE - BANK,2
crime,ROBBERY - BANK,2
crime,ROBBERY - CAR JACKING,2
crime,ROBBERY - COMMERCIAL,2
crime,ROBBERY - HOME INVASION,2
crime,ROBBERY - KNIFE - STREET,2
crime,ROBBERY - OTHER,2
crime,ROBBERY - STREET,2
crime,ROBBERY - UNARMED - BUSINESS,2
crime,ROBBERY - UNARMED - CHAIN STORE,2
crime,ROBBERY - UNARMED - RESIDENCE,2
crime,ROBBERY - UNARMED - STREET,2
crime,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,2
crime,COUNTERFEITING,3
crime,EMBEZZLEMENT,3
crime,FORGERY / COUNTERFEITING,3
crime,FORGERY OR UTTERING,3
crime,FRAUD - CREDIT CARD / ATM FRAUD,3
crime,FRAUD - FALSE PRETENSE,3
crime,FRAUD - FALSE PRETENSE / SCHEME,3
crime,FRAUD - IMPERSONATION,3
crime,FRAUDS - ALL OTHER,3
crime,FRAUD - WELFARE,3
crime,FRAUD - WIRE,3
crime,Migrated Report - Counterfeiting/Forgery,3
crime,Migrated Report - Embezzlement,3
crime,Migrated Report - Fraud,3
crime,DRUGS - CLASS A TRAFFICKING OVER 18 GRAMS,4
crime,DRUGS - CLASS B TRAFFICKING OVER 18 GRAMS,4
crime,DRUGS - CLASS D TRAFFICKING OVER 50 GRAMS,4
crime,DRUGS - CONSP TO VIOL CONTROLLED SUBSTANCE,4
crime,DRUGS - GLUE INHALATION,4
crime,DRUGS - OTHER,4
crime,"DRUGS - POSS CLASS A - HEROIN, ETC.",4
crime,"DRUGS - POSS CLASS A - HEROIN, ETC. ",4
crime,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,4
crime,"DRUGS - POSS CLASS B - COCAINE, ETC.",4
crime,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,4
crime,DRUGS - POSS CLASS C,4
crime,DRUGS - POSS CLASS C - INTENT TO MFR DIST DISP,4
crime,DRUGS - POSS CLASS D,4
crime,DRUGS - POSS CLASS D - INTENT MFR DIST DISP,4
crime,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,4
crime,"DRUGS - POSS CLASS D - MARIJUANA, ETC.",4
crime,DRUGS - POSS CLASS E,4
crime,DRUGS - POSS CLASS E INTENT TO MF DIST DISP,4
crime,DRUGS - POSS CLASS E - INTENT TO MFR DIST DISP,4
crime,DRUGS - POSSESSION,4
crime,DRUGS - POSSESSION OF DRUG PARAPHANALIA,4
crime,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,4
crime,DRUGS - SALE / MANUFACTURING,4
crime,DRUGS - SICK ASSIST - HEROIN,4
crime,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,4
crime,DRUGS - SICK ASSIST - OTHER NARCOTIC,4
crime,EXPLOSIVES - POSSESSION OR USE,4
crime,FIREARM/WEAPON - CARRY - SELL - RENT,4
crime,FIREARM/WEAPON - POSSESSION OF DANGEROUS,4
crime,GAMBLING - BETTING / WAGERING,4
crime,Migrated Report - Drugs - Possession/Manufacturing/Distribute,4
crime,Migrated Report - Weapons Violation,4
crime,OBSCENE MATERIALS - PORNOGRAPHY,4
crime,OBSCENE PHONE CALLS,4
crime,OPERATING UNDER THE INFLUENCE ALCOHOL,4
crime,OPERATING UNDER THE INFLUENCE DRUGS,4
crime,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,4
crime,OPERATING UNDER THE INFLUENCE (OUI) DRUGS,4
crime,PROSTITUTE - COMMON NIGHTWALKER,4
crime,PROSTITUTION,4
crime,PROSTITUTION - ASSISTING OR PROMOTING,4
crime,PROSTITUTION - COMMON NIGHTWALKER,4
crime,PROSTITUTION - SOLICITING,4
crime,VAL - OPERATING AFTER REV/SUSP.,4
crime,VAL - OPERATING UNREG/UNINS CAR,4
crime,VAL - OPERATING WITHOUT LICENSE,4
crime,VAL - OPERATING W/O AUTHORIZATION LAWFUL,4
crime,VAL - VIOLATION OF AUTO LAW,4
crime,VAL - VIOLATION OF AUTO LAW - OTHER,4
crime,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",4
crime,WEAPON - FIREARM - OTHER VIOLATION,4
crime,WEAPON - FIREARM - SALE / TRAFFICKING,4
crime,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",4
crime,WEAPON - OTHER - OTHER VIOLATION,4
crime,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,4
crime,ANNOYING AND ACCOSTIN,5
crime,ANNOYING AND ACCOSTING,5
crime,DEMONSTRATIONS/RIOT,5
crime,DISORDERLY CONDUCT,5
crime,DISORDERLY PERSON,5
crime,DISTURBING THE PEACE,5
crime,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,5
crime,DRUNKENNESS,5
crime,FIRE REPORT/ALARM - FALSE,5
crime,GATHERING CAUSING ANNOYANCE,5
crime,HARBOR INCIDENT / VIOLATION,5
crime,LICENSE PREMISE VIOLATION,5
crime,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,5
crime,LIQUOR - DRINKING IN PUBLIC,5
crime,LIQUOR LAW VIOLATION,5
crime,Migrated Report - Affray/Disturbing the Peace/Disorderly Conduct,5
crime,Migrated Report - Auto Law Violation,5
crime,NOISY PARTY/RADIO-ARREST,5
crime,NOISY PARTY/RADIO-NO ARREST,5
crime,TRESPASSING,5
crime,VERBAL DISPUTE,5
crime,VIOLATION - CITY ORDINANCE,5
crime,VIOLATION - CITY ORDINANCE CONSTRUCTION PERMIT,5
crime,VIOLATION - HARASSMENT PREVENTION ORDER,5
crime,VIOLATION - HAWKER AND PEDDLER,5
crime,VIOLATION - RESTRAINING ORDER,5
crime,VIOLATION - RESTRAINING ORDER (NO ARREST),5
crime,VIOL. OF RESTRAINING ORDER W ARREST,5
crime,VIOL. OF RESTRAINING ORDER W NO ARREST,5
crime,AIRCRAFT INCIDENTS,6
crime,BALLISTICS EVIDENCE/FOUND,6
crime,BIOLOGICAL THREATS,6
crime,BOMB THREAT,6
crime,CONSPIRACY EXCEPT DRUG LAW,6
crime,DANGEROUS OR HAZARDOUS CONDITION,6
crime,DEATH INVESTIGATION,6
crime,Evidence Tracker Incidents,6
crime,INVESTIGATE PERSON,6
crime,INVESTIGATE PROPERTY,6
crime,INVESTIGATION FOR ANOTHER AGENCY,6
crime,LANDLORD - TENANT,6
crime,LANDLORD - TENANT SERVICE,6
crime,Migrated Report - Investigate Person,6
crime,Migrated Report - Investigate Property,6
crime,Migrated Report - Other Part II,6
crime,Migrated Report - Other Part III,6
crime,MISSING PERSON - LOCATED,6
crime,MISSING PERSON - NOT REPORTED - LOCATED,6
crime,OTHER OFFENSE,6
crime,PROTECTIVE CUSTODY / SAFEKEEPING,6
crime,REPORT AFFECTING OTHER DEPTS.,6
crime,SEARCH WARRANT,6
crime,SERVICE TO OTHER AGENCY,6
crime,SERVICE TO OTHER PD INSIDE OF MA.,6
crime,SERVICE TO OTHER PD OUTSIDE OF MA.,6
crime,SICK ASSIST,6
crime,SICK ASSIST - DRUG RELATED ILLNESS,6
crime,SICK/INJURED/MEDICAL - PERSON,6
crime,SICK/INJURED/MEDICAL - POLICE,6
crime,TRUANCY / RUNAWAY,6
