dataType,text,label
crime,DWI  .15 BAC OR ABOVE,0
crime,DWI 2ND,0
crime,DWI - DRUG RECOGNITION EXPERT,0
crime,ELUDING,0
crime,ENGAGING IN ORGANIZED CRIME,0
crime,ESCAPE FROM CUSTODY,0
crime,ESCAPE FROM CUSTODY   (ATTEMPTED),0
crime,EVADING / FOOT,0
crime,EVADING VEHICLE,0
crime,EVADING / VEHICLE PURSUIT,0
crime,EXPLOITATION OF CHILD/ELDERLY,0
crime,EXPLOSIVE ORDNANCE DISPOSAL,0
crime,FELONY ENHANCEMENT/ASSLT W/INJ,0
crime,HARASSMENT,0
crime,HARASSMENT OF A PUBLIC SERVANT,0
crime,HATE CRIME INFORMATION,0
crime,HOMICIDE INFORMATION,0
crime,HUMAN TRAFFICKING INFORMATION,0
crime,IMPERSONATING PUBLIC SERVANT,0
crime,IMPROPER CONTACT-SEX ASLT VICT,0
crime,INDECENT ASSAULT,0
crime,INDECENT ASSAULT   (ATTEMPTED),0
crime,INDECENT EXPOSURE,0
crime,INJ TO DISABLED  FAM/DATE VIOL,0
crime,INJ TO ELDERLY   FAM/DATE VIOL,0
crime,INJURY DISABLED INDIVIDUAL,0
crime,INJURY TO ELDERLY PERSON,0
crime,KIDNAPPING,0
crime,KIDNAPPING   (ATTEMPTED),0
crime,KIDNAPPING FAM VIO,0
crime,KIDNAPPING INFORMATION,0
crime,MURDER,0
crime,OBSCENITY,0
crime,ONLINE SOLICITATION OF A MINOR,0
crime,OUT OF CITY AGG ASSAULT,0
crime,OUT OF CITY SEXUAL ASSAULT,0
crime,RAPE,0
crime,RAPE   (ATTEMPTED),0
crime,RECKLESS CONDUCT,0
crime,ROAD RAGE,0
crime,ROBBERY BY ASSAULT,0
crime,ROBBERY BY ASSAULT   (ATTEMPTED),0
crime,ROBBERY BY THREAT,0
crime,ROBBERY BY THREAT   (ATTEMPTED),0
crime,SEXTING DEPICTING A MINOR,0
crime,SEXTING/TRANSMIT SEXUAL PHOTOS,0
crime,SEXUAL ASSAULT INFORMATION,0
crime,SEXUAL ASSAULT W/ OBJECT,0
crime,SEXUAL ASSAULT W/ OBJECT   (ATTEMPTED),0
crime,STALKING,0
crime,STALKING INFORMATION,0
crime,SUICIDE,0
crime,TERRORISTIC THREAT,0
crime,TERRORISTIC THREAT-FAM/DAT VIO,0
crime,TERRORISTIC THREAT-MASS CASLTY,0
crime,UNLAWFUL RESTRAINT,0
crime,UNLAWFUL RESTRAINT FAM/DAT VIO,0
crime,VIOLENT CRIMES TASK FORCE,0
crime,ABANDONED PROP,1
crime,ABANDONED VEH,1
crime,ARSON,1
crime,ARSON   (ATTEMPTED),1
crime,ARSON-CRIMINAL MISCHIEF,1
crime,ARSON-DEADLY CONDUCT,1
crime,ARSON INFORMATION,1
crime,ARSON-VIOL CITY ORDINANCE,1
crime,ARSON WITH BODILY INJURY,1
crime,BURGLARY NON RESIDENCE,1
crime,BURGLARY NON RESIDENCE   (ATTEMPTED),1
crime,BURGLARY OF COIN-OP MACHINE,1
crime,BURGLARY OF NON-RESIDENCE INFORMATION,1
crime,BURGLARY OF NON-RESIDENCE INFORMATION   (ATTEMPTED),1
crime,BURGLARY OF RESIDENCE,1
crime,BURGLARY OF RESIDENCE   (ATTEMPTED),1
crime,BURGLARY OF RESIDENCE INFORMATION,1
crime,BURGLARY OF RESIDENCE INFORMATION   (ATTEMPTED),1
crime,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,1
crime,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT   (ATTEMPTED),1
crime,BURGLARY OF VEHICLE,1
crime,BURGLARY OF VEHICLE   (ATTEMPTED),1
crime,BURGLARY OF VEH INFORMATION,1
crime,BURGLARY OF VEH INFORMATION   (ATTEMPTED),1
crime,BURGLARY OF VEH-NO SUSPECT/FU,1
crime,CRIMINAL MISCHIEF,1
crime,CRIMINAL MISCHIEF   (ATTEMPTED),1
crime,CRIMINAL MISCHIEF INFORMATION,1
crime,CRIMINAL MISCHIEF-NO SUSPECT,1
crime,CRIMINAL MISCHIEF-NO SUSPECT   (ATTEMPTED),1
crime,CRIMINAL TRESPASS,1
crime,CRIMINAL TRESPASS-AUTHORIZATION,1
crime,CRIMINAL TRESPASS/HOTEL,1
crime,CRIMINAL TRESPASS/IN VEHICLE,1
crime,CRIMINAL TRESPASS/IN VEHICLE   (ATTEMPTED),1
crime,CRIMINAL TRESPASS NOTICE,1
crime,CRIMINAL TRESPASS NOTICE-COA,1
crime,CRIMINAL TRESPASS NOTICE MULTIPLE LOCATIONS,1
crime,CRIMINAL TRESPASS/TRANSIENT,1
crime,DAMAGE CITY PROP,1
crime,DAMAGE CITY VEHICLE,1
crime,DAMAGE TO CITY PROPERTY INFO,1
crime,DAMAGE TO CITY VEHICLE INFO,1
crime,FOUND LICENSE PLATE,1
crime,FOUND PROPERTY,1
crime,GRAFFITI,1
crime,IMPOUNDED/REPOSSED VEH NON-APD,1
crime,IMPOUNDED VEH,1
crime,INSPECTION PROPERTY CRIMES,1
crime,JUNKED/NUISANCE VEHICLE,1
crime,LITTERING,1
crime,LOST PROP,1
crime,NUISANCE ABATEMENT,1
crime,OUT OF CITY BURGLARY,1
crime,RECKLESS DAMAGE,1
crime,RENTAL CAR/FAIL TO RETURN,1
crime,STRUCTURE FIRE,1
crime,VEHICLE FIRE,1
crime,AUTO THEFT,2
crime,AUTO THEFT   (ATTEMPTED),2
crime,AUTO THEFT INFORMATION,2
crime,AUTO THEFT INFORMATION   (ATTEMPTED),2
crime,JUGGING,2
crime,MAIL THEFT,2
crime,OUT OF CITY AUTO THEFT,2
crime,OUT OF CITY ROBBERY,2
crime,OUT OF CITY THEFT,2
crime,THEFT,2
crime,THEFT- APPROPRIATE STOLEN PROP,2
crime,THEFT BY CHECK,2
crime,THEFT BY EMBEZZLEMENT,2
crime,THEFT BY EXTORTION,2
crime,THEFT BY FALSE PRETEXT/BUNCO,2
crime,THEFT BY SHOPLIFTING,2
crime,THEFT CATALYTIC CONVERTER,2
crime,THEFT FROM AUTO,2
crime,THEFT FROM AUTO   (ATTEMPTED),2
crime,THEFT FROM BUILDING,2
crime,THEFT FROM PERSON,2
crime,THEFT FROM PERSON   (ATTEMPTED),2
crime,THEFT INFORMATION,2
crime,THEFT OF AUTO PARTS,2
crime,THEFT OF BICYCLE,2
crime,THEFT OF CRYPTOCURRENCY,2
crime,THEFT OF LICENSE PLATE,2
crime,THEFT OF METAL,2
crime,THEFT OF METAL   (ATTEMPTED),2
crime,THEFT OF SERVICE,2
crime,THEFT OF TRAILER,2
crime,ASSET FORFEITURES,3
crime,BREACH OF COMPUTER SECURITY,3
crime,BRIBERY,3
crime,COUNTERFEITING,3
crime,COUNTERFEITING INFORMATION,3
crime,CRED CARD ABUSE BY FORGERY,3
crime,CRED CARD ABUSE - OTHER,3
crime,CRED CARD ABUSE - OTHER   (ATTEMPTED),3
crime,DEBIT CARD ABUSE,3
crime,DEBIT CARD ABUSE   (ATTEMPTED),3
crime,FALSE STATEMENT -OBTAIN CREDIT,3
crime,FICTITIOUS DRIVERS LICENSE/ID,3
crime,FICTITIOUS INSPECTION STICKER,3
crime,FICTITIOUS LICENSE PLATE,3
crime,FORGERY AND PASSING,3
crime,FORGERY BY ALTERATION,3
crime,FORGERY BY MAKING,3
crime,FORGERY OF IDENTIFICATION,3
crime,FORGERY - OTHER,3
crime,FRAUD-CARD SKIMMER,3
crime,FRAUD DESTRUCTION OF A WRITING,3
crime,FRAUD FILING FINANCE STATEMENT,3
crime,FRAUD - OTHER,3
crime,FRAUD - OTHER   (ATTEMPTED),3
crime,FRAUD-PHISHING,3
crime,FRAUD-USE/POSSESSION OF IDENTIFYING INFORMATION,3
crime,IDENTITY THEFT,3
crime,IDENTITY THEFT INFORMATION,3
crime,ONLINE IMPERSONATION,3
crime,OUT OF CITY CREDIT CARD ABUSE,3
crime,TAMPERING WITH CONSUMER PROD,3
crime,TAMPERING WITH EVIDENCE,3
crime,TAMPERING WITH GOV RECORD,3
crime,TAMPERING WITH ID NUMBER,3
crime,TAMPER WITH ELECTRONIC MONITORING DEVICE,3
crime,TRADEMARK COUNTERFEITING,3
crime,ACCIDENTAL DRUG OVERDOSE,4
crime,AIRPORT - FOUND MARIJUANA,4
crime,AIRPORT PLACES WEAPON PROHIBIT,4
crime,ALCOHOL CONTROL TEAM,4
crime,ATF TASK FORCE,4
crime,CONTROLLED SUB VIOL - OTHER,4
crime,DEL CONTROLLED SUB/NARCOTIC,4
crime,DEL CONTROLLED SUB/OTHER,4
crime,DEL CONTROLLED SUB/SYN NARC,4
crime,DEL MARIJUANA,4
crime,DEL OF DANG DRUG,4
crime,DEL SYNTHETIC MARIJUANA,4
crime,FIREARMS,4
crime,FIREARM SURRENDER,4
crime,FOUND CONTROLLED SUBSTANCE,4
crime,FOUND FIREARMS,4
crime,GAMBLING,4
crime,GAMBLING INFORMATION,4
crime,INHALANT ABUSE,4
crime,INJURED ANIMAL-FIREARM USED,4
crime,MANF CONTROLLED SUB - OTHER,4
crime,MANF CONTROLLED SUB- SYN NARC,4
crime,NARCAN/NALOXONE ADMINISTERED,4
crime,OVERDOSE OPIATE,4
crime,POSS CONTROLLED SUB/NARCOTIC,4
crime,POSS CONTROLLED SUB/OTHER,4
crime,POSS CONTROLLED SUB/SYN NARC,4
crime,POSS CRIMINAL INSTRUMENT,4
crime,POSS DANG DRUG,4
crime,POSSESSION OF MARIJUANA,4
crime,POSS OF ALCOHOL - AGE 17 TO 20,4
crime,POSS OF DRUG PARAPHERNALIA,4
crime,POSS OF FIREARM BY FELON,4
crime,POSS OF GAMBLING EQUIPMENT,4
crime,POSS OF PROHIBITED WEAPON,4
crime,POSS SYNTHETIC MARIJUANA,4
crime,PROSTITUTION,4
crime,TAKE WEAPON FRM POLICE OFFICER,4
crime,TOBACCO VIOL - UNDER AGE 21,4
crime,UNLAWFUL CARRYING WEAPON,4
crime,VOCO - ALCOHOL  CONSUMPTION,4
crime,ABUSE OF 911,5
crime,AIRPORT - FEDERAL VIOL,5
crime,AIRPORT-TSA ASSIST,5
crime,BOMB THREAT,5
crime,CAMPING IN PARK,5
crime,CIVIL DISTURBANCE/DEMO,5
crime,DATING DISTURBANCE,5
crime,DISCLOSE/PROMO INTIMATE VISUAL,5
crime,DISTURBANCE - OTHER,5
crime,DOC ABUSE OR THREAT,5
crime,DOC ABUSIVE LANGUAGE,5
crime,DOC EXPOSURE,5
crime,DOC FIGHTING,5
crime,DOC OFFENSIVE GESTURE,5
crime,DOC UNREASONABLE NOISE,5
crime,DOC WINDOW PEEPING - PUB AREA,5
crime,DOC WINDOW PEEPING-RESIDENCE,5
crime,DUMPING REFUSE NEAR HIGHWAY,5
crime,EMERGENCY PROTECTIVE ORDER,5
crime,FALSE ALARM OR REPORT,5
crime,FALSE BURGLAR ALARM,5
crime,FALSE REPORT TO PEACE OFFICER,5
crime,FAMILY DISTURBANCE,5
crime,FAMILY DISTURBANCE/PARENTAL,5
crime,HAZARDOUS TRAFFIC CITATION,5
crime,HAZARDOUS TRAFFIC VIOL,5
crime,HINDERING APPREHENSION,5
crime,INTER EMERG PHONECALL FAM/DATE,5
crime,INTERFERENCE PUBLIC DUTIES,5
crime,INTERFERE W PO SERVICE ANIMALS,5
crime,INTERFERING W/EMERG PHONE CALL,5
crime,LEVEL 2 RESPONSE TO RESISTANCE,5
crime,LEVEL 3 RESPONSE TO RESISTANCE,5
crime,LEVEL 4 RESPONSE TO RESISTANCE,5
crime,LIQUOR LAW VIOLATION/OTHER,5
crime,MULTIPLE TRAFFIC VIOL,5
crime,NO DRIVERS LICENSE,5
crime,NO LIABILITY INSURANCE 2ND,5
crime,NON HAZARDOUS TRAFFIC VIOL,5
crime,NON HAZ TRAFFIC CITATION,5
crime,OBSTRUCTION HIGHWAY/PASSAGEWA,5
crime,PAROLE VIOL,5
crime,PEDESTRIAN ON ROADWAY,5
crime,PROTECTIVE ORDER,5
crime,PROWLER,5
crime,PUBLIC INTOXICATION,5
crime,PUBLIC INTOX-SOBERING CENTER,5
crime,PUBLIC LEWDNESS,5
crime,RECKLESS DRIVING,5
crime,RESISTING ARREST OR SEARCH,5
crime,RESPONSE TO RESISTANCE REPORT,5
crime,SIT AND LIE ORDINANCE VIOL,5
crime,SOLICITATION - BEGGING,5
crime,SWAT OPERATION,5
crime,TEMP EX PARTE  ORDER,5
crime,TRAFFIC HAZARD/DEBRIS,5
crime,TRAFFIC VIOL/OTHER,5
crime,URINATING IN PUBLIC PLACE,5
crime,VIOL CITY ORD-COVID 19 MASK,5
crime,VIOL CITY ORDINANCE - BOOTING,5
crime,VIOL CITY ORDINANCE - CURFEW,5
crime,VIOL CITY ORDINANCE - DOG,5
crime,VIOL CITY ORDINANCE - OTHER,5
crime,VIOL CITY ORDINANCE - WRECKER,5
crime,VIOL OF BOND CONDITIONS,5
crime,VIOL OF CAMPING ORDINANCE,5
crime,VIOL OF EMERG PROTECTIVE ORDER,5
crime,VIOL OF PARK CURFEW,5
crime,VIOL OF PROTECTIVE ORDER,5
crime,VIOL OF PROTECTIVE ORDER   (ATTEMPTED),5
crime,VIOL STATE LAW - OTHER,5
crime,VIOL TEMP EX PARTE  ORDER,5
crime,VIOL VEH REGISTRATION - OTHER,5
crime,VIOL WATER SAFETY ACT,5
crime,VOCO SOLICITATION PROHIBIT,5
crime,WARRANT ARREST NON TRAFFIC,5
crime,68A INSPECTION,6
crime,APPLIC TO REVOKE PROBATION,6
crime,APS REFERRAL,6
crime,ASSIST CITY DEPT/OTHER,6
crime,ASSIST COMPLAINANT,6
crime,ASSIST EMS,6
crime,ASSIST FIRE DEPT,6
crime,ASSIST OTHER POLICE AGENCY,6
crime,AUTO SALVAGE DEALERS,6
crime,BICYCLE REGISTRATION,6
crime,COMMUNITY POLICE,6
crime,CPS REFERRAL,6
crime,DART,6
crime,DEATH DUE TO NATURAL CAUSES,6
crime,DECEASED PERSON,6
crime,DIRECTED PATROL,6
crime,DISTRICT REPRESENTATIVE,6
crime,DNA LAB-BODE CELLMARK,6
crime,DNA LAB-CAP LAB,6
crime,DNA LAB-SIGNATURE SCIENCE,6
crime,DRONE INVOLVED,6
crime,EDP TELEHEALTH,6
crime,FAIL TO REGISTR INFO ADULT VIC,6
crime,FAIL TO REGISTR INFO MINOR VIC,6
crime,FAILURE TO IDENTIFY,6
crime,FAILURE TO REG AS SEX OFFENDER,6
crime,FEDERAL VIOL/OTHER,6
crime,FIELD OBSERVATION,6
crime,FOUND ADULT,6
crime,GANG SOURCE DOCUMENT,6
crime,HINDER SECURED CREDITORS,6
crime,IMPOUNDED ANIMAL,6
crime,INJURED ANIMAL,6
crime,METRO TAC REG 2,6
crime,METRO TAC REG 3,6
crime,METRO TAC REG 4,6
crime,MISSING ADULT,6
crime,NIBIN BALLISTIC INFO NETWORK,6
crime,NIBIN LEAD,6
crime,NIBIN-NOT FOR FORENSIC ANALYSIS,6
crime,null,6
crime,OTHER FIRE,6
crime,OUT OF CITY MISSING PERSON,6
crime,OUT OF CITY OFFENSE,6
crime,PICK UP ITEM/EVIDENCE,6
crime,RECOVERED RUNAWAY-SAFECARES/RST CONTACT,6
crime,REGISTERED SEX OFFENDER,6
crime,REQUEST TO APPREHEND,6
crime,REQUEST TO LOCATE,6
crime,ROBBERY INFORMATION,6
crime,SEX OFFENDER COMPLIANCE CHECK,6
crime,SUSPICIOUS PERSON,6
crime,SUSPICIOUS PERSON   (ATTEMPTED),6
crime,SUSPICIOUS VEH,6
crime,TEST CODE - FOR TESTING ONLY,7
