dataType,text,label
311,Advocate-Business Tax,14
311,Advocate-Co-opCondo Abatement,14
311,Advocate-Commercial Exemptions,14
311,Advocate-Foreclosure,14
311,Advocate-Personal Exemptions,14
311,Advocate-Prop Class Incorrect,14
311,Advocate-Prop Refunds/Credits,14
311,Advocate-Property Value,14
311,Advocate-SCRIE/DRIE,14
311,Advocate-UBT,14
311,AGENCY,14
311,AHV Inspection Unit,14
311,Air Quality,13
311,Alzheimer's Care,13
311,Animal Abuse,0
311,Animal Facility - No Permit,0
311,Animal in a Park,0
311,Animal-Abuse,0
311,Appliance,12
311,APPLIANCE,12
311,Asbestos,13
311,Asbestos/Garbage Nuisance,13
311,ATF,14
311,bcd9&lt;!--esi--&gt;1ggp&lt...,15
311,Beach/Pool/Sauna Complaint,4
311,Bench,5
311,Benefit Card Replacement,14
311,Bereavement Support Group,14
311,BEST/Site Safety,14
311,Bike Rack,9
311,Bike Rack Condition,9
311,Bike/Roller/Skate Chronic,9
311,Blocked Driveway,9
311,Boiler,3
311,Boilers,3
311,Borough Office,14
311,Bottled Water,4
311,Bridge Condition,5
311,Broken Muni Meter,5
311,Broken Parking Meter,5
311,Building Condition,3
311,Building Drinking Water Tank,3
311,Building Marshal's Office,3
311,Building Marshals office,3
311,Building/Use,3
311,Bus Stop Shelter Complaint,5
311,Bus Stop Shelter Placement,5
311,c:\windows\win.ini,15
311,c:\windows\win.ini Misc. Co...,15
311,Calorie Labeling,4
311,Case Management Agency Complaint,4
311,Change Collection Schedule,12
311,City Vehicle Placard Complaint,9
311,Collection Truck Noise,1
311,Comments,15
311,Commercial Disposal Complaint,12
311,Construction,3
311,CONSTRUCTION,3
311,Construction Lead Dust,3
311,Construction Safety Enforcement,3
311,Consumer Complaint,4
311,Cooling Tower,11
311,COVID-19 Non-essential Construction,3
311,Cranes and Derricks,3
311,Curb Condition,5
311,Damaged Tree,10
311,Day Care,10
311,DCA / DOH New License Application Request,14
311,Dead Animal,0
311,Dead Tree,10
311,Dead/Dying Tree,10
311,DEP Bridge Condition,5
311,DEP Highway Condition,5
311,DEP Sidewalk Condition,5
311,DEP Street Condition,5
311,Dept of Investigations,14
311,Derelict Bicycle,2
311,Derelict Vehicle,2
311,Derelict Vehicles,2
311,DHS Advantage - Tenant,14
311,DHS Advantage - Third Party,14
311,DHS Advantage -Landlord/Broker,14
311,DHS Income Savings Requirement,14
311,Dirty Condition,3
311,Dirty Conditions,3
311,Discipline and Suspension,2
311,Disorderly Youth,2
311,Dispatched Taxi Complaint,4
311,Dispatched Taxi Compliment,4
311,DOB Posted Notice or Order,3
311,DOF Literature Request,14
311,DOF Parking - Address Update,9
311,DOF Parking - DMV Clearance,9
311,DOF Parking - Payment Issue,9
311,DOF Parking - Request Copy,9
311,DOF Parking - Request Status,9
311,DOF Parking - Tax Exemption,9
311,DOF Property - City Rebate,9
311,DOF Property - Owner Issue,9
311,DOF Property - Payment Issue,9
311,DOF Property - Property Value,9
311,DOF Property - Reduction Issue,9
311,DOF Property - Request Copy,9
311,DOF Property - RPIE Issue,9
311,DOF Property - State Rebate,9
311,DOF Property - Update Account,9
311,DOOR/WINDOW,3
311,Door/Window,3
311,DOR Literature Request,14
311,DPR Internal,14
311,DRIE,14
311,Drinking,2
311,Drinking Water,11
311,Drug Activity,2
311,DSNY Internal,12
311,DSNY Spillage,12
311,Dumpster Complaint,12
311,E-Scooter,9
311,Elder Abuse,13
311,Electric,11
311,ELECTRIC,11
311,Electrical,11
311,Electronics Waste,12
311,Electronics Waste Appointment,12
311,ELEVATOR,3
311,Elevator,3
311,Emergency Response Team (ERT),14
311,Employee Behavior,4
311,Encampment,2
311,eval(compile('for x in rang...,15
311,Eviction,14
311,Executive Inspections,3
311,Facade Insp Safety Pgm,3
311,Facades,3
311,Face Covering Violation,13
311,FATF,14
311,FCST,14
311,Ferry Complaint,4
311,Ferry Inquiry,4
311,Ferry Permit,4
311,FHV Licensee Complaint,4
311,file:///c:/windows/win.ini,15
311,file:///etc/passwd,15
311,Fire Alarm - Modification,3
311,Fire Alarm - New System,3
311,Fire Alarm - Reinspection,3
311,Fire Alarm - Replacement,3
311,FLOORING/STAIRS,3
311,Flooring/Stairs,3
311,Foam Ban Enforcement,3
311,Food Establishment,13
311,Food Poisoning,13
311,For Hire Vehicle Complaint,4
311,For Hire Vehicle Report,4
311,Forensic Engineering,14
311,Forms,14
311,Found Property,14
311,g0oii1s4s5)(objectClass=*,15
311,Gas Station Discharge Lines,11
311,GENERAL,14
311,General,14
311,GENERAL CONSTRUCTION,3
311,General Construction/Plumbing,3
311,General Question,14
311,Graffiti,2
311,Green Taxi Complaint,4
311,Green Taxi Report,4
311,Harboring Bees/Wasps,0
311,Hazardous Material,13
311,Hazardous Materials,13
311,Hazmat Storage/Use,13
311,hcvn1{{687*375}}gji51,15
311,Health,13
311,HEAP Assistance,13
311,HEAT/HOT WATER,3
311,Heat/Hot Water,3
311,HEATING,3
311,Highway Condition,5
311,Highway Sign - Damaged,6
311,Highway Sign - Dangling,6
311,Highway Sign - Missing,6
311,Home Care Provider Complaint,4
311,Home Delivered Meal - Missed Delivery,4
311,Home Delivered Meal Complaint,4
311,Home Repair,3
311,Homebound Evacuation 4,14
311,Homeless Encampment,2
311,Homeless Person Assistance,2
311,Homeless Street Condition,2
311,Housing - Low Income Senior,4
311,Housing Options,14
311,HPD Literature Request,14
311,http://g7orz5h9iu2sh6z332rj...,15
311,idexf3mrb7)(!(objectClass=*),15
311,Illegal Animal - Sold/Kept,0
311,Illegal Animal Kept as Pet,0
311,Illegal Animal Sold,0
311,Illegal Dumping,2
311,Illegal Fireworks,1
311,Illegal Parking,9
311,Illegal Posting,2
311,Illegal Tree Damage,10
311,Incorrect Data,14
311,Indoor Air Quality,13
311,Indoor Sewage,12
311,Industrial Waste,4
311,Injured Wildlife,0
311,Institution Disposal Complaint,12
311,Interior Demo,3
311,Internal Code,14
311,Investigations and Discipline (IAD),14
311,kawn''lcgv,15
311,LEAD,13
311,Lead,13
311,Leaning Bar,8
311,Legal Services Provider Complaint,4
311,Lifeguard,14
311,LinkNYC,14
311,Literature Request,14
311,Litter Basket / Request,12
311,Litter Basket Complaint,12
311,Litter Basket Request,12
311,Lost Property,14
311,Lot Condition,5
311,Maintenance or Facility,5
311,Mass Gathering Complaint,1
311,Meals Home Delivery Required,13
311,Misc. Comments  BCC:a5glxzf...,15
311,"Misc. Comments,(select*from...",15
311,Misc. Comments;declare @q v...,15
311,Misc. Comments../../../../....,15
311,Misc. Comments..\..\..\..\....,15
311,Misc. Comments',14
311,Misc. Comments' and '1618'=...,15
311,Misc. Comments' and '7835'=...,15
311,Misc. Comments' and (select...,15
311,Misc. Comments' and 6049=60...,15
311,Misc. Comments' and 7702=77...,15
311,Misc. Comments' waitfor del...,15
311,"Misc. Comments',0)waitfor d...",15
311,Misc. Comments';declare @q ...,15
311,Misc. Comments'.sleep(20).',15
311,Misc. Comments'(select*from...,15
311,Misc. Comments');declare @q...,15
311,Misc. Comments')waitfor del...,15
311,Misc. Comments'&quot;`0&amp...,15
311,Misc. Comments'+(function()...,15
311,Misc. Comments'+(select loa...,15
311,Misc. Comments'+(select*fro...,15
311,Misc. Comments'+eval(compil...,15
311,Misc. Comments'+sleep(20.to...,15
311,Misc. Comments'||(select ex...,15
311,Misc. Comments'|echo y9v6fc...,15
311,Misc. Comments'|ping -c 21 ...,15
311,Misc. Comments);declare @q ...,15
311,Misc. Comments]]&gt;&gt;&lt;,15
311,Misc. Comments{${sleep(20)}},15
311,Misc. Comments}}t2v95'/&quo...,15
311,Misc. Comments&amp;echo xjd...,15
311,Misc. Comments&amp;nslookup...,15
311,Misc. Comments&amp;ping -n ...,15
311,Misc. Comments&gt;  BCC:bl0...,15
311,Misc. Comments&quot;,15
311,Misc. Comments&quot;|echo 2...,15
311,Misc. Comments&quot;|ping -...,15
311,Misc. Comments%}dt2pq'/&quo...,15
311,Misc. Comments|echo 3p7wexz...,15
311,Misc. Comments|nslookup -q=...,15
311,Misc. Comments|ping -c 21 1...,15
311,Misc. Comments|ping -n 21 1...,15
311,Misc. Comments47876391' or ...,15
311,Misc. Comments52038737' or ...,15
311,Misc. Comments69075347' or ...,15
311,Misc. Comments88909845' or ...,15
311,Misc. Commentseowljujfh8,15
311,Misc. Commentso0w3r%&gt;xb6...,15
311,Miscellaneous Categories,14
311,Missed Collection,12
311,Missed Collection (All Materials),12
311,Mobile Food Vendor,9
311,Mold,3
311,MOLD,3
311,Mosquitoes,13
311,MSOTHER,15
311,Municipal Parking Facility,9
311,New Tree Request,10
311,No Child Left Behind,10
311,Noise,1
311,Noise - Commercial,1
311,Noise - Helicopter,1
311,Noise - House of Worship,1
311,Noise - Park,1
311,Noise - Residential,1
311,Noise - Street/Sidewalk,1
311,Noise - Vehicle,1
311,Noise Survey,1
311,Non-Emergency Police Matter,14
311,Non-Residential Heat,3
311,NonCompliance with Phased Reopening,3
311,NONCONST,14
311,NORC Complaint,4
311,nslookup -q=cname nneyfcxgy...,15
311,Obstruction,8
311,OEM Disabled Vehicle,9
311,OEM Literature Request,14
311,Oil or Gas Spill,11
311,Open Flame Permit,3
311,Other Enforcement,14
311,Outdoor Dining,3
311,Outside Building,14
311,OUTSIDE BUILDING,14
311,Overflowing Litter Baskets,12
311,Overflowing Recycling Baskets,12
311,Overgrown Tree/Branches,10
311,PAINT - PLASTER,3
311,Paint/Plaster,3
311,PAINT/PLASTER,3
311,Panhandling,2
311,Parent Leadership,14
311,Parking Card,9
311,Peeling Paint,3
311,Pet Shop,0
311,Plant,10
311,PLUMBING,3
311,Plumbing,3
311,Poison Ivy,10
311,Portable Toilet,13
311,Posting Advertisement,4
311,Private or Charter School Reopening,10
311,Private School Vaccine Mandate Non-Compliance,13
311,Public Assembly,14
311,Public Assembly - Temporary,14
311,Public Payphone Complaint,4
311,Public Toilet,13
311,qfix4${695*589}lixaf,15
311,Quality of Life,4
311,Question,15
311,Radioactive Material,13
311,Rangehood,14
311,Real Time Enforcement,14
311,Recycling Basket Complaint,12
311,Recycling Enforcement,12
311,Registration and Transfers,14
311,Request Changes - A.S.P.,14
311,Request Large Bulky Item Collection,12
311,Request Xmas Tree Collection,12
311,Research Questions,14
311,Residential Disposal Complaint,12
311,Retailer Complaint,4
311,Rodent,13
311,Root/Sewer/Sidewalk Condition,5
311,SAFETY,14
311,Safety,14
311,Sanitation Condition,12
311,Sanitation Worker or Vehicle Complaint,12
311,Scaffold Safety,3
311,School Maintenance,10
311,SCRIE,14
311,Seasonal Collection,12
311,Select Message Type...,15
311,Senior Center Complaint,4
311,Sewer,12
311,Sewer Maintenance,12
311,SG-99,14
311,Sidewalk Condition,5
311,Single Occupancy Bathroom,3
311,Smoking,13
311,Snow,8
311,Snow or Ice,8
311,Snow Removal,8
311,SNW,14
311,Special Enforcement,14
311,Special Natural Area District (SNAD),10
311,Special Operations,14
311,Special Projects Inspection Team (SPIT),3
311,Sprinkler - Mechanical,3
311,Squeegee,2
311,SRDE,14
311,SRGOVG,14
311,Stalled Sites,3
311,Standing Water,7
311,Standpipe - Mechanical,11
311,Storm,7
311,Street Condition,5
311,Street Light Condition,5
311,Street Sign - Damaged,6
311,Street Sign - Dangling,6
311,Street Sign - Missing,6
311,Street Sweeping Complaint,5
311,STRUCTURAL,14
311,Summer Camp,10
311,Sustainability Enforcement,10
311,Sweeping/Inadequate,5
311,Sweeping/Missed,5
311,Sweeping/Missed-Inadequate,5
311,Tanning,13
311,Tattooing,13
311,Taxi Complaint,4
311,Taxi Compliment,4
311,Taxi Licensee Complaint,4
311,Taxi Report,4
311,Taxpayer Advocate Inquiry,14
311,Teaching/Learning/Instruction,14
311,Traffic,6
311,Traffic Signal Condition,6
311,Traffic/Illegal Parking,9
311,Trans Fat,13
311,Transfer Station Complaint,4
311,Transportation Provider Complaint,4
311,Trapping Pigeon,0
311,Tunnel Condition,5
311,Unleashed Dog,0
311,Unlicensed Dog,0
311,Unsanitary Animal Facility,13
311,Unsanitary Animal Pvt Property,0
311,Unsanitary Condition,13
311,UNSANITARY CONDITION,13
311,Unsanitary Pigeon Condition,12
311,Unstable Building,3
311,Uprooted Stump,10
311,Urinating in Public,2
311,Utility Program,11
311,VACANT APARTMENT,14
311,Vacant Lot,2
311,Vaccine Mandate Non-Compliance,13
311,Vending,2
311,Vendor Enforcement,2
311,Violation of Park Rules,10
311,Water Conservation,11
311,Water Drainage,7
311,Water Leak,11
311,WATER LEAK,11
311,Water Maintenance,11
311,Water Quality,13
311,Water System,11
311,Wayfinding,14
311,Weatherization,14
311,Window Guard,11
311,Wood Pile Remaining,14
311,X-Ray Machine/Equipment,11
311,yw97y0gi2s,15
311,ZSYSTEST,15
311,ZTESTINT,15
