dataType,text,label
crime,FOUND PROPERTY (NO OFFENSE),1
crime,GRAFFITI >OR EQUAL $100 BUT <$750,1
crime,GRAFFITI >OR EQUAL $2500 BUT <$30K,1
crime,GRAFFITI >OR EQUAL $750 BUT <$2500,1
crime,GRAFFITI PECUNIARY LOSS <$100,1
crime,GRAFFITI PECUNIARY LOSS <$100K,1
crime,GRAFFITI PECUNIARY LOSS <$1500,1
crime,GRAFFITI PECUNIARY LOSS <$20K,1
crime,GRAFFITI PECUNIARY LOSS > $300K PC28.08(b7),1
crime,GRAFFITI PECUNIARY LOSS <$500,1
crime,GRAFFITI PECUNIARY LOSS  >OR EQUAL $100 <$750 PC28.08(b2),1
crime,GRAFFITI PECUNIARY LOSS > OR EQUAL $150K <$300K PC28.08(b6),1
crime,GRAFFITI PECUNIARY LOSS > OR EQUAL $2500 <$30K PC28.08(b4),1
crime,GRAFFITI PECUNIARY LOSS > OR EQUAL $30K < $150K PC28.08(b5),1
crime,GRAFFITI PECUNIARY LOSS > OR EQUAL $750 <$2500 PC28.08(b3),1
crime,GRAFFITI REAL/PERSONAL PROP > OR EQUAL $750 <$30K PC28.08 (d2),1
crime,GRAFFITI WORSHIP BURIAL/PUBLIC MONUMENT/SCHOOL,1
crime,GRAFFITI WORSHIP BURIAL/PUBLIC MONUMENT/SCHOOL PC28.08(d),1
crime,ILLEGAL DUMPING >1000 LBS OR > 200 CFT HSC 365.012(g)(1),1
crime,ILLEGAL DUMPING 1000 LBS OR MORE,1
crime,ILLEGAL DUMPING >5 LBS < 500 LBS,1
crime,ILLEGAL DUMPING >5 LBS < 500 LBS OR >5 GAL <100 CFT HSC 365.012(e),1
crime,ILLEGAL DUMPING COMM >200LBS OR >200 CFT HSC 365.012 (g)(2),1
crime,ILLEGAL DUMPING COMM >5LBS< 200LBS OR >5GAL<200 CFT HSC 365.012(f)(2),1
crime,ILLEGAL DUMPING COMM WGHT 5LBS < 200 LBS,1
crime,ILLEGAL DUMPING COMM WGT/BARREL OR DRUM,1
crime,ILLEGAL DUMPING IN CLOSED BARREL OR DRUM HSC 365.012(g)(3),1
crime,ILLEGAL DUMPING LT LIT/WASTE <500LBS OR <100 CFT HSC 365.012(d-1),1
crime,ILLEGAL DUMPING >OR EQ 500LBS<1000LBS >OR EQ 100CFT<200CFT HSC 365.012 (f)(1),1
crime,ILLEGAL DUMPING > OR EQUAL 500LBS < 1000 LBS,1
crime,ILLEGAL DUMPING W/PREV CONV (FELONY),1
crime,ILLEGAL DUMPING W/PREV CONV (MISDEMEANOR),1
crime,LOST PROPERTY (NO OFFENSE),1
crime,OPEN BUILDING (NO OFFENSE),1
crime,POSSESSION OF STOLEN PROPERTY,1
crime,RECKLESS DAMAGE,1
crime,RECOVERED OUT OF TOWN STOLEN PROPERTY (NO OFFENSE),1
crime,RECOVERED OUT OF TOWN STOLEN VEHICLE (NO OFFENSE),1
crime,SALVAGE VEHICLE NO RECORDS,1
crime,SEIZED PROPERTY (NO OFFENSE),1
crime,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,1
crime,UNAUTHORIZED USE OF TEXAS TEMP TAG,1
crime,BMV,2
crime,"""BMV <$1,500 2/MORE PREV CONV- (BY EMPLOYEE""",2
crime,"""BMV <$1,500  2/MORE PREV CONV- (NOT EMPLOYEE)""",2
crime,BMV (ATT),2
crime,BMV (ATT) (OF AUTO ACCESSORY) (P.C. 30.04(A)),2
crime,BMV (ENCLOSED RAIL CAR) - FORCED ENTRY,2
crime,BMV (ENCLOSED RAIL CAR) - NO FORCED ENTRY,2
crime,BMV (OF AUTO ACCESSORY) (P.C. 30.04(A)),2
crime,BMV - PRELIMINARY INVESTIGATION,2
crime,BURGLARY OF A COIN OPERATED MACHINE,2
crime,BURGLARY OF BUILDING (ATT),2
crime,BURGLARY OF BUILDING - FORCED ENTRY,2
crime,BURGLARY OF BUILDING - NO FORCED ENTRY,2
crime,BURGLARY OF HABITATION (ATT),2
crime,BURGLARY OF HABITATION - FORCED ENTRY,2
crime,BURGLARY OF HABITATION INTEND TO COMMIT AGG ASSAULT,2
crime,BURGLARY OF HABITATION INTEND TO COMMIT ROBBERY,2
crime,"""POSSSESS, MANUFACTOR OR DISTRIBUTE RETAIL THEFT  INSTRUMENT""",2
crime,STEALING RECEIVING STOLEN CHECK,2
crime,THEFT ACQUISITION OF FINANCIAL INFORMATION,2
crime,THEFT FROM BUILDING <$100 (NOT SHOPLIFT),2
crime,THEFT FROM BUILDING> OR EQUAL $100<$750 (NOT SHOPLIFT),2
crime,THEFT FROM BUILDING> OR EQUAL $150K <$300K (NOT SHOPLIFT),2
crime,THEFT FROM BUILDING> OR EQUAL $2500<$30K (NOT SHOPLIFT),2
crime,THEFT FROM BUILDING> OR EQUAL $300K (NOT SHOPLIFT),2
crime,THEFT FROM BUILDING> OR EQUAL $30K<$150K (NOT SHOPLIFT),2
crime,THEFT FROM BUILDING> OR EQUAL $750<$2500 (NOT SHOPLIFT),2
crime,THEFT FROM PERSON,2
crime,THEFT FROM PERSON (ATT) PICKPOCKET,2
crime,THEFT FROM PERSON (ATT) PURSE SNATCH,2
crime,THEFT FROM PERSON ENHANCED,2
crime,THEFT FROM PERSON-PICKPOCKE,2
crime,THEFT FROM PERSON-PURSE SNATC,2
crime,THEFT FROM PERSON-PURSE SNATCH ENHANCE,2
crime,THEFT OF ANIMAL CATTLE/HORSE/EXOTIC (ATT) <$100K,2
crime,THEFT OF ANIMAL CATTLE/HORSE/EXOTIC LIVESTOCK <$100K,2
crime,THEFT OF ANIMAL CATTLE/HORSE/EXOTIC LIVESTOCK <$150K,2
crime,THEFT OF CARGO > $200K (EMP) PC31.18(c4),2
crime,THEFT OF CARGO > $200K (NOT EMP) PC31.18(c4),2
crime,THEFT OF CARGO > OR EQUAL $100K < $200K (EMP) PC31.18(c3),2
crime,THEFT OF CARGO > OR EQUAL $100K < $200K (NOT EMP) PC31.18(c3),2
crime,THEFT OF CARGO > OR EQUAL $10K < $100K (EMP) PC31.18(c2),2
crime,THEFT OF CARGO > OR EQUAL $10K < $100K (NOT EMP) PC31.18(c2),2
crime,"""THEFT OF CARGO > OR EQUAL $1,500 < $10K (EMP) PC31.18(c1)""",2
crime,"""THEFT OF CARGO > OR EQUAL $1,500 < $10K (NOT EMP) PC31.18(c1)""",2
crime,THEFT OF CATTLE/HORSE/EXOTIC LIVESTOCK <$150K ENH PC31.03(f),2
crime,THEFT OF CATTLE/HORSE/EXOTIC LIVESTOCK <$150K PC31.03(e5A),2
crime,THEFT OF CATTLE/HORSE/EXOTIC LIVESTOCK (ATT) <$150K PC31.03(e5A),2
crime,THEFT OF DL/COMM DL/ID CERTIFICATE,2
crime,THEFT OF DL/COMM DL/ID CERTIFICATE (ATT),2
crime,THEFT OF FIREARM,2
crime,THEFT OF FIREARM (ATT,2
crime,THEFT OF FIREARM ENHANCED,2
crime,THEFT OF MATERIAL 50% ALUM/BRNZE/COPPER <$20K,2
crime,THEFT OF MATERIAL 50% ALUM/BRNZE/COPPER <$20K ENH,2
crime,THEFT OF MATERIAL 50% ALUM/BRNZE/COPPER  (ATT) <$20K,2
crime,THEFT OF MATERIAL ALUM/BRNZE/COPPER <$20K ENH PC31.03(f),2
crime,THEFT OF MATERIAL ALUM/BRNZE/COPPER <$20K PC31.03(e4F),2
crime,THEFT OF MATERIAL (ATT) 50% ALUM/BRNZE/COPPER <20K ENH,2
crime,THEFT OF MATERIAL (ATT) ALUM/BRNZE/COPPER <$20K ENH,2
crime,THEFT OF MATERIAL (ATT) ALUM/BRNZE/COPPER <$20K PC31.03(e4F),2
crime,THEFT OF PROP $100 BUT <$750 ENH (BY EMPLOYEE),2
crime,THEFT OF PROP $100 BUT <$750 ENH-NOT SHOPLIF,2
crime,THEFT OF PROP >$100 BUT <$750 ENH -SHOPLIFT - NOT BY EMP,2
crime,THEFT OF PROP <$100 (BY EMPLOYEE),2
crime,THEFT OF PROP <$100 ENH -NOT SHOPLIFT,2
crime,THEFT OF PROP <$100 ENH (NOT SHOPLIFT) PC31.03(f),2
crime,THEFT OF PROP <$100 ENH -SHOPLIFTING -  (NOT BY EMP),2
crime,THEFT OF PROP <$100 W/PREV CONV (EMPLOYEE) PC31.03(e2B),2
crime,THEFT OF PROP <$100 W/PREV CONV ENH (NOT SHOPLIFT) PC31.03(f),2
crime,THEFT OF PROP <$100 W/PREV CONV ENH -SHOPLIFT -  (NOT BY EMP,2
crime,THEFT OF PROP <$100 W/PREV CONV ENH (SHOPLIFT-NOT EMP) PC31.03(f),2
crime,THEFT OF PROP <$100 W/PREV CONVIC -SHOPLIFT-(NOT BY EMP),2
crime,THEFT OF PROP <$100 W/PREV CONV (NOT SHOPLIFT) PC31.03(e2B),2
crime,THEFT OF PROP <$100 W/PREV CONV (SHOPLIFT-NOT EMP) PC31.03(e2B),2
crime,THEFT OF PROP <$1500 2+ CONV ENH  - NOT SHOPLIFT,2
crime,THEFT OF PROP <$1500 2+ CONV ENH-SHOPLIFT - (NOT EMP),2
crime,"""THEFT OF PROP <$1,500  2/MORE PREV CONV (BY EMP)""",2
crime,"""THEFT OF PROP <$1,500 2/MORE PREV CONV - NOT SHOPLIFT""",2
crime,"""THEFT OF PROP <$1,500 2+ PREV CONVIC -SHOPLFT-(NOT EMP)""",2
crime,THEFT OF PROP $20 BUT <$500 BY CHECK ENH,2
crime,THEFT OF PROP <$2500 2+ CONV ENH  - NOT SHOPLIFT,2
crime,"""THEFT OF PROP <$2,500 2+CONV ENH (NOT SHOPLIFT) PC31.03(f)""",2
crime,THEFT OF PROP <$2500 2+ CONV ENH-SHOPLIFT - (NOT EMP),2
crime,"""THEFT OF PROP <$2,500 2+CONV ENH (SHOPLIFT-NOT EMP) PC31.03(f)""",2
crime,THEFT OF PROP <$2500  2/MORE PREV CONV (BY EMP),2
crime,THEFT OF PROP <$2500 2/MORE PREV CONV - NOT SHOPLIFT,2
crime,"""THEFT OF PROP <$2,500 2+PREV CONV (EMPLOYEE) PC31.03(e4D)""",2
crime,THEFT OF PROP <$2500 2+ PREV CONVIC -SHOPLFT-(NOT EMP),2
crime,"""THEFT OF PROP <$2,500 2+PREV CONV (NOT SHOPLIFT) PC31.03 (e4D)""",2
crime,"""THEFT OF PROP <$2,500 2+PREV CONV (SHOPLFT-NOT EMP) PC31.03(e4D)""",2
crime,THEFT OF PROP <$300K ATM,2
crime,THEFT OF PROP $500 BUT <$1500 ENH (BY EMPLOYEE),2
crime,THEFT OF PROP $500 BUT <$1500 ENH  -NOT SHOPLIFT,2
crime,THEFT OF PROP >$500 BUT <$1500 ENH -SHOPLIFT-NOT BY EMP,2
crime,THEFT OF PROP $50 BUT <$500 ENH (BY EMPLOYEE),2
crime,THEFT OF PROP $50 BUT <$500 ENH-NOT SHOPLIF,2
crime,THEFT OF PROP >$50 BUT <$500 ENH -SHOPLIFT - NOT BY EMP,2
crime,THEFT OF PROP <$50 (BY EMPLOYEE),2
crime,THEFT OF PROP <$50 ENH (BY EMPLOYEE),2
crime,THEFT OF PROP <$50 ENH -NOT SHOPLIFT,2
crime,THEFT OF PROP <$50 ENH -SHOPLIFTING -  (NOT BY EMP),2
crime,THEFT OF PROP <$50 - OTHER THAN SHOPLIFT,2
crime,THEFT OF PROP <$50 -SHOPLIFTING - (NOT BY EMPLOYEE),2
crime,THEFT OF PROP <$50 W/PREV CONV ENH -SHOPLIFT -  (NOT BY EMP,2
crime,THEFT OF PROP <$50 W/PREV CONVIC -SHOPLIFT-(NOT BY EMP),2
crime,THEFT OF PROP $750 BUT <$2500 ENH (BY EMPLOYEE),2
crime,THEFT OF PROP $750 BUT <$2500 ENH  -NOT SHOPLIFT,2
crime,THEFT OF PROP >$750 BUT <$2500 ENH -SHOPLIFT-NOT BY EMP,2
crime,THEFT OF PROP (ATT) $100 BUT <$750 ENH (NOT EMPLOYEE),2
crime,THEFT OF PROP (ATT) <$100 (BY EMPLOYEE),2
